Date,Portfolio_Value,Bank,Month,Equity
2014-11-03,5637.93,7000.0,Nov 2014,12637.93
2014-11-05,5672.34,7000.0,Nov 2014,12672.34
2014-11-07,5718.25,7000.0,Nov 2014,12718.25
2014-11-10,5734.58,7000.0,Nov 2014,12734.58
2014-11-11,5780.73,7000.0,Nov 2014,12780.73
2014-11-12,5831.52,7000.0,Nov 2014,12831.52
2014-11-13,5765.74,7000.0,Nov 2014,12765.74
2014-11-14,5794.21,7000.0,Nov 2014,12794.21
2014-11-17,5921.47,7000.0,Nov 2014,12921.470000000001
2014-11-18,5885.18,7000.0,Nov 2014,12885.18
2014-11-19,5836.67,7000.0,Nov 2014,12836.67
2014-11-20,5882.5,7000.0,Nov 2014,12882.5
2014-11-21,5927.71,7000.0,Nov 2014,12927.71
2014-11-24,5931.75,7000.0,Nov 2014,12931.75
2014-11-25,5817.84,7000.0,Nov 2014,12817.84
2014-11-26,5812.87,7000.0,Nov 2014,12812.869999999999
2014-11-27,5875.64,7000.0,Nov 2014,12875.64
2014-11-28,5981.82,7000.0,Nov 2014,12981.82
2014-12-01,6951.31,6000.0,Dec 2014,12951.310000000001
2014-12-02,6991.54,6000.0,Dec 2014,12991.54
2014-12-03,7062.75,6000.0,Dec 2014,13062.75
2014-12-04,7110.6,6000.0,Dec 2014,13110.6
2014-12-05,7103.18,6000.0,Dec 2014,13103.18
2014-12-08,7070.29,6000.0,Dec 2014,13070.29
2014-12-09,7003.65,6000.0,Dec 2014,13003.65
2014-12-10,6956.18,6000.0,Dec 2014,12956.18
2014-12-11,6895.88,6000.0,Dec 2014,12895.880000000001
2014-12-12,6800.57,6000.0,Dec 2014,12800.57
2014-12-15,6800.69,6000.0,Dec 2014,12800.689999999999
2014-12-16,6553.03,6000.0,Dec 2014,12553.029999999999
2014-12-17,6517.33,6000.0,Dec 2014,12517.33
2014-12-18,6686.37,6000.0,Dec 2014,12686.369999999999
2014-12-19,6737.61,6000.0,Dec 2014,12737.61
2014-12-22,6749.46,6000.0,Dec 2014,12749.46
2014-12-23,6815.47,6000.0,Dec 2014,12815.470000000001
2014-12-24,6753.95,6000.0,Dec 2014,12753.95
2014-12-26,6776.22,6000.0,Dec 2014,12776.220000000001
2014-12-29,6805.54,6000.0,Dec 2014,12805.54
2014-12-30,6789.59,6000.0,Dec 2014,12789.59
2014-12-31,6793.54,6000.0,Dec 2014,12793.54
2015-01-01,7848.81,5000.0,Jan 2015,12848.810000000001
2015-01-02,7950.17,5000.0,Jan 2015,12950.17
2015-01-05,7997.04,5000.0,Jan 2015,12997.04
2015-01-06,7811.43,5000.0,Jan 2015,12811.43
2015-01-07,7898.23,5000.0,Jan 2015,12898.23
2015-01-08,8038.44,5000.0,Jan 2015,13038.439999999999
2015-01-09,8111.91,5000.0,Jan 2015,13111.91
2015-01-12,8102.19,5000.0,Jan 2015,13102.189999999999
2015-01-13,8139.54,5000.0,Jan 2015,13139.54
2015-01-14,8249.56,5000.0,Jan 2015,13249.56
2015-01-15,8387.81,5000.0,Jan 2015,13387.81
2015-01-16,8441.04,5000.0,Jan 2015,13441.04
2015-01-19,8449.25,5000.0,Jan 2015,13449.25
2015-01-20,8500.53,5000.0,Jan 2015,13500.53
2015-01-21,8524.44,5000.0,Jan 2015,13524.44
2015-01-22,8561.65,5000.0,Jan 2015,13561.65
2015-01-23,8569.17,5000.0,Jan 2015,13569.17
2015-01-27,8689.89,5000.0,Jan 2015,13689.89
2015-01-28,8785.73,5000.0,Jan 2015,13785.73
2015-01-29,8707.59,5000.0,Jan 2015,13707.59
2015-01-30,8616.65,5000.0,Jan 2015,13616.65
2015-02-02,9683.36,4000.0,Feb 2015,13683.36
2015-02-03,9792.15,4000.0,Feb 2015,13792.15
2015-02-04,9713.03,4000.0,Feb 2015,13713.03
2015-02-05,9766.46,4000.0,Feb 2015,13766.46
2015-02-06,9586.84,4000.0,Feb 2015,13586.84
2015-02-09,9484.84,4000.0,Feb 2015,13484.84
2015-02-10,9580.61,4000.0,Feb 2015,13580.61
2015-02-11,9723.41,4000.0,Feb 2015,13723.41
2015-02-12,9922.04,4000.0,Feb 2015,13922.04
2015-02-13,9993.66,4000.0,Feb 2015,13993.66
2015-02-16,10062.63,4000.0,Feb 2015,14062.63
2015-02-18,10063.47,4000.0,Feb 2015,14063.47
2015-02-19,10044.39,4000.0,Feb 2015,14044.39
2015-02-20,10047.27,4000.0,Feb 2015,14047.27
2015-02-23,10000.46,4000.0,Feb 2015,14000.46
2015-02-24,9967.69,4000.0,Feb 2015,13967.69
2015-02-25,9972.86,4000.0,Feb 2015,13972.86
2015-02-26,9896.96,4000.0,Feb 2015,13896.96
2015-02-27,10025.09,4000.0,Feb 2015,14025.09
2015-03-02,11248.33,3000.0,Mar 2015,14248.33
2015-03-03,11407.46,3000.0,Mar 2015,14407.46
2015-03-04,11295.02,3000.0,Mar 2015,14295.02
2015-03-05,11334.64,3000.0,Mar 2015,14334.64
2015-03-09,11255.29,3000.0,Mar 2015,14255.29
2015-03-10,11302.96,3000.0,Mar 2015,14302.96
2015-03-11,11215.99,3000.0,Mar 2015,14215.99
2015-03-12,11365.37,3000.0,Mar 2015,14365.37
2015-03-13,11223.51,3000.0,Mar 2015,14223.51
2015-03-16,11024.03,3000.0,Mar 2015,14024.03
2015-03-17,11177.48,3000.0,Mar 2015,14177.48
2015-03-18,11254.14,3000.0,Mar 2015,14254.14
2015-03-19,11164.16,3000.0,Mar 2015,14164.16
2015-03-20,10905.72,3000.0,Mar 2015,13905.72
2015-03-23,10877.12,3000.0,Mar 2015,13877.12
2015-03-24,10759.84,3000.0,Mar 2015,13759.84
2015-03-25,10702.04,3000.0,Mar 2015,13702.04
2015-03-26,10681.67,3000.0,Mar 2015,13681.67
2015-03-27,10741.47,3000.0,Mar 2015,13741.47
2015-03-30,11075.44,3000.0,Mar 2015,14075.44
2015-03-31,11195.31,3000.0,Mar 2015,14195.31
2015-04-01,12296.68,2000.0,Apr 2015,14296.68
2015-04-06,12418.52,2000.0,Apr 2015,14418.52
2015-04-07,12582.06,2000.0,Apr 2015,14582.06
2015-04-08,12793.82,2000.0,Apr 2015,14793.82
2015-04-09,13035.56,2000.0,Apr 2015,15035.56
2015-04-10,13075.46,2000.0,Apr 2015,15075.46
2015-04-13,13076.65,2000.0,Apr 2015,15076.65
2015-04-15,13099.94,2000.0,Apr 2015,15099.94
2015-04-16,13056.41,2000.0,Apr 2015,15056.41
2015-04-17,12900.88,2000.0,Apr 2015,14900.88
2015-04-20,12778.84,2000.0,Apr 2015,14778.84
2015-04-21,12618.51,2000.0,Apr 2015,14618.51
2015-04-22,12631.02,2000.0,Apr 2015,14631.02
2015-04-23,12666.21,2000.0,Apr 2015,14666.21
2015-04-24,12227.39,2000.0,Apr 2015,14227.39
2015-04-27,11814.88,2000.0,Apr 2015,13814.88
2015-04-28,12056.98,2000.0,Apr 2015,14056.98
2015-04-29,12178.22,2000.0,Apr 2015,14178.22
2015-04-30,12126.11,2000.0,Apr 2015,14126.11
2015-05-04,13423.31,1000.0,May 2015,14423.31
2015-05-05,13471.24,1000.0,May 2015,14471.24
2015-05-06,13116.04,1000.0,May 2015,14116.04
2015-05-07,12849.33,1000.0,May 2015,13849.33
2015-05-08,13098.49,1000.0,May 2015,14098.49
2015-05-11,13365.16,1000.0,May 2015,14365.16
2015-05-12,13200.44,1000.0,May 2015,14200.44
2015-05-13,13169.02,1000.0,May 2015,14169.02
2015-05-14,13247.74,1000.0,May 2015,14247.74
2015-05-15,13372.24,1000.0,May 2015,14372.24
2015-05-18,13509.8,1000.0,May 2015,14509.8
2015-05-19,13546.29,1000.0,May 2015,14546.29
2015-05-20,13553.08,1000.0,May 2015,14553.08
2015-05-21,13538.45,1000.0,May 2015,14538.45
2015-05-22,13545.49,1000.0,May 2015,14545.49
2015-05-25,13440.85,1000.0,May 2015,14440.85
2015-05-26,13445.18,1000.0,May 2015,14445.18
2015-05-27,13373.89,1000.0,May 2015,14373.89
2015-05-28,13373.09,1000.0,May 2015,14373.09
2015-05-29,13367.19,1000.0,May 2015,14367.19
2015-06-01,14463.91,0.0,Jun 2015,14463.91
2015-06-02,14176.53,0.0,Jun 2015,14176.53
2015-06-03,14087.24,0.0,Jun 2015,14087.24
2015-06-04,14175.14,0.0,Jun 2015,14175.14
2015-06-05,14373.6,0.0,Jun 2015,14373.6
2015-06-08,14170.14,0.0,Jun 2015,14170.14
2015-06-09,14171.33,0.0,Jun 2015,14171.33
2015-06-10,14325.42,0.0,Jun 2015,14325.42
2015-06-11,14251.51,0.0,Jun 2015,14251.51
2015-06-12,14201.06,0.0,Jun 2015,14201.06
2015-06-15,14276.34,0.0,Jun 2015,14276.34
2015-06-16,14329.21,0.0,Jun 2015,14329.21
2015-06-17,14474.25,0.0,Jun 2015,14474.25
2015-06-18,14694.09,0.0,Jun 2015,14694.09
2015-06-19,14912.25,0.0,Jun 2015,14912.25
2015-06-22,15214.99,0.0,Jun 2015,15214.99
2015-06-23,15324.16,0.0,Jun 2015,15324.16
2015-06-24,15196.39,0.0,Jun 2015,15196.39
2015-06-25,15296.53,0.0,Jun 2015,15296.53
2015-06-26,15497.75,0.0,Jun 2015,15497.75
2015-06-29,15343.77,0.0,Jun 2015,15343.77
2015-06-30,15534.23,0.0,Jun 2015,15534.23
2015-07-01,15691.69,0.0,Jul 2015,15691.69
2015-07-02,15728.72,0.0,Jul 2015,15728.72
2015-07-03,15812.92,0.0,Jul 2015,15812.92
2015-07-06,15908.09,0.0,Jul 2015,15908.09
2015-07-07,16045.88,0.0,Jul 2015,16045.88
2015-07-08,15648.23,0.0,Jul 2015,15648.23
2015-07-09,15554.68,0.0,Jul 2015,15554.68
2015-07-10,15760.91,0.0,Jul 2015,15760.91
2015-07-13,15925.92,0.0,Jul 2015,15925.92
2015-07-14,15987.08,0.0,Jul 2015,15987.08
2015-07-15,16085.18,0.0,Jul 2015,16085.18
2015-07-16,16203.93,0.0,Jul 2015,16203.93
2015-07-17,16322.92,0.0,Jul 2015,16322.92
2015-07-20,16372.57,0.0,Jul 2015,16372.57
2015-07-21,16271.18,0.0,Jul 2015,16271.18
2015-07-22,16451.54,0.0,Jul 2015,16451.54
2015-07-23,16601.11,0.0,Jul 2015,16601.11
2015-07-24,16477.08,0.0,Jul 2015,16477.08
2015-07-27,16365.79,0.0,Jul 2015,16365.79
2015-07-28,16425.24,0.0,Jul 2015,16425.24
2015-07-29,16462.12,0.0,Jul 2015,16462.12
2015-07-30,16668.41,0.0,Jul 2015,16668.41
2015-07-31,16848.29,0.0,Jul 2015,16848.29
2015-08-03,16953.32,0.0,Aug 2015,16953.32
2015-08-04,17213.82,0.0,Aug 2015,17213.82
2015-08-05,17250.58,0.0,Aug 2015,17250.58
2015-08-06,17331.36,0.0,Aug 2015,17331.36
2015-08-07,17474.88,0.0,Aug 2015,17474.88
2015-08-10,17515.49,0.0,Aug 2015,17515.49
2015-08-11,17373.56,0.0,Aug 2015,17373.56
2015-08-12,16882.22,0.0,Aug 2015,16882.22
2015-08-13,16911.03,0.0,Aug 2015,16911.03
2015-08-14,17092.05,0.0,Aug 2015,17092.05
2015-08-17,17236.74,0.0,Aug 2015,17236.74
2015-08-18,17399.19,0.0,Aug 2015,17399.19
2015-08-19,17458.76,0.0,Aug 2015,17458.76
2015-08-20,17084.26,0.0,Aug 2015,17084.26
2015-08-21,17082.87,0.0,Aug 2015,17082.87
2015-08-24,15692.62,0.0,Aug 2015,15692.62
2015-08-25,16030.59,0.0,Aug 2015,16030.59
2015-08-26,16018.72,0.0,Aug 2015,16018.72
2015-08-27,16344.57,0.0,Aug 2015,16344.57
2015-08-28,16404.6,0.0,Aug 2015,16404.6
2015-08-31,16429.01,0.0,Aug 2015,16429.01
2015-09-01,16174.21,0.0,Sep 2015,16174.21
2015-09-02,16114.59,0.0,Sep 2015,16114.59
2015-09-03,16433.04,0.0,Sep 2015,16433.04
2015-09-04,16102.87,0.0,Sep 2015,16102.87
2015-09-07,15991.96,0.0,Sep 2015,15991.96
2015-09-08,15996.86,0.0,Sep 2015,15996.86
2015-09-09,16264.6,0.0,Sep 2015,16264.6
2015-09-10,16421.58,0.0,Sep 2015,16421.58
2015-09-11,16484.22,0.0,Sep 2015,16484.22
2015-09-14,16609.75,0.0,Sep 2015,16609.75
2015-09-15,16652.2,0.0,Sep 2015,16652.2
2015-09-16,16702.62,0.0,Sep 2015,16702.62
2015-09-18,16776.03,0.0,Sep 2015,16776.03
2015-09-21,16990.33,0.0,Sep 2015,16990.33
2015-09-22,16830.47,0.0,Sep 2015,16830.47
2015-09-23,16819.32,0.0,Sep 2015,16819.32
2015-09-24,17120.86,0.0,Sep 2015,17120.86
2015-09-28,17199.99,0.0,Sep 2015,17199.99
2015-09-29,17571.79,0.0,Sep 2015,17571.79
2015-09-30,17935.99,0.0,Sep 2015,17935.99
2015-10-01,17811.39,0.0,Oct 2015,17811.39
2015-10-05,18143.98,0.0,Oct 2015,18143.98
2015-10-06,18231.2,0.0,Oct 2015,18231.2
2015-10-07,18106.52,0.0,Oct 2015,18106.52
2015-10-08,17937.44,0.0,Oct 2015,17937.44
2015-10-09,17928.82,0.0,Oct 2015,17928.82
2015-10-12,17854.08,0.0,Oct 2015,17854.08
2015-10-13,17886.65,0.0,Oct 2015,17886.65
2015-10-14,17864.62,0.0,Oct 2015,17864.62
2015-10-15,17986.77,0.0,Oct 2015,17986.77
2015-10-16,18052.14,0.0,Oct 2015,18052.14
2015-10-19,18101.97,0.0,Oct 2015,18101.97
2015-10-20,18371.16,0.0,Oct 2015,18371.16
2015-10-21,18371.82,0.0,Oct 2015,18371.82
2015-10-23,18239.2,0.0,Oct 2015,18239.2
2015-10-26,18240.04,0.0,Oct 2015,18240.04
2015-10-27,18307.97,0.0,Oct 2015,18307.97
2015-10-28,18213.45,0.0,Oct 2015,18213.45
2015-10-29,18105.43,0.0,Oct 2015,18105.43
2015-10-30,18052.39,0.0,Oct 2015,18052.39
2015-11-02,18028.3,0.0,Nov 2015,18028.3
2015-11-03,18255.71,0.0,Nov 2015,18255.71
2015-11-04,18382.09,0.0,Nov 2015,18382.09
2015-11-05,18075.53,0.0,Nov 2015,18075.53
2015-11-06,17971.68,0.0,Nov 2015,17971.68
2015-11-09,18198.1,0.0,Nov 2015,18198.1
2015-11-10,17996.55,0.0,Nov 2015,17996.55
2015-11-11,17996.55,0.0,Nov 2015,17996.55
2015-11-13,17990.98,0.0,Nov 2015,17990.98
2015-11-16,18064.58,0.0,Nov 2015,18064.58
2015-11-17,18082.16,0.0,Nov 2015,18082.16
2015-11-18,17976.51,0.0,Nov 2015,17976.51
2015-11-19,18248.49,0.0,Nov 2015,18248.49
2015-11-20,18488.0,0.0,Nov 2015,18488.0
2015-11-23,18660.35,0.0,Nov 2015,18660.35
2015-11-24,18649.18,0.0,Nov 2015,18649.18
2015-11-26,18628.8,0.0,Nov 2015,18628.8
2015-11-27,18662.35,0.0,Nov 2015,18662.35
2015-11-30,18599.11,0.0,Nov 2015,18599.11
2015-12-01,18733.1,0.0,Dec 2015,18733.1
2015-12-02,18750.18,0.0,Dec 2015,18750.18
2015-12-03,18653.92,0.0,Dec 2015,18653.92
2015-12-04,18495.85,0.0,Dec 2015,18495.85
2015-12-07,18581.62,0.0,Dec 2015,18581.62
2015-12-08,18506.17,0.0,Dec 2015,18506.17
2015-12-09,18242.62,0.0,Dec 2015,18242.62
2015-12-10,18455.01,0.0,Dec 2015,18455.01
2015-12-11,18394.4,0.0,Dec 2015,18394.4
2015-12-14,18358.18,0.0,Dec 2015,18358.18
2015-12-15,18680.89,0.0,Dec 2015,18680.89
2015-12-16,18633.21,0.0,Dec 2015,18633.21
2015-12-17,18961.3,0.0,Dec 2015,18961.3
2015-12-18,19129.77,0.0,Dec 2015,19129.77
2015-12-21,19231.86,0.0,Dec 2015,19231.86
2015-12-22,19309.15,0.0,Dec 2015,19309.15
2015-12-23,19512.83,0.0,Dec 2015,19512.83
2015-12-24,19559.17,0.0,Dec 2015,19559.17
2015-12-28,19636.05,0.0,Dec 2015,19636.05
2015-12-29,19677.4,0.0,Dec 2015,19677.4
2015-12-30,19625.4,0.0,Dec 2015,19625.4
2015-12-31,19698.63,0.0,Dec 2015,19698.63
2016-01-01,19846.92,0.0,Jan 2016,19846.92
2016-01-04,19582.35,0.0,Jan 2016,19582.35
2016-01-05,19596.01,0.0,Jan 2016,19596.01
2016-01-06,19575.76,0.0,Jan 2016,19575.76
2016-01-07,19189.97,0.0,Jan 2016,19189.97
2016-01-08,19510.13,0.0,Jan 2016,19510.13
2016-01-11,19414.1,0.0,Jan 2016,19414.1
2016-01-12,19223.29,0.0,Jan 2016,19223.29
2016-01-13,18841.02,0.0,Jan 2016,18841.02
2016-01-14,18669.76,0.0,Jan 2016,18669.76
2016-01-15,18352.31,0.0,Jan 2016,18352.31
2016-01-18,17305.49,0.0,Jan 2016,17305.49
2016-01-19,17517.17,0.0,Jan 2016,17517.17
2016-01-20,17444.0,0.0,Jan 2016,17444.0
2016-01-21,17630.71,0.0,Jan 2016,17630.71
2016-01-22,18343.12,0.0,Jan 2016,18343.12
2016-01-25,18486.84,0.0,Jan 2016,18486.84
2016-01-27,18659.14,0.0,Jan 2016,18659.14
2016-01-28,18583.06,0.0,Jan 2016,18583.06
2016-01-29,18830.07,0.0,Jan 2016,18830.07
2016-02-01,18807.67,0.0,Feb 2016,18807.67
2016-02-02,18486.77,0.0,Feb 2016,18486.77
2016-02-03,18693.7,0.0,Feb 2016,18693.7
2016-02-04,18676.91,0.0,Feb 2016,18676.91
2016-02-05,19292.0,0.0,Feb 2016,19292.0
2016-02-08,19231.12,0.0,Feb 2016,19231.12
2016-02-09,18950.26,0.0,Feb 2016,18950.26
2016-02-10,18691.85,0.0,Feb 2016,18691.85
2016-02-11,17875.49,0.0,Feb 2016,17875.49
2016-02-12,17332.52,0.0,Feb 2016,17332.52
2016-02-15,18032.44,0.0,Feb 2016,18032.44
2016-02-16,17652.73,0.0,Feb 2016,17652.73
2016-02-17,17771.48,0.0,Feb 2016,17771.48
2016-02-18,17838.8,0.0,Feb 2016,17838.8
2016-02-19,17753.45,0.0,Feb 2016,17753.45
2016-02-22,17789.74,0.0,Feb 2016,17789.74
2016-02-23,17486.88,0.0,Feb 2016,17486.88
2016-02-24,17305.75,0.0,Feb 2016,17305.75
2016-02-25,17230.82,0.0,Feb 2016,17230.82
2016-02-26,17325.24,0.0,Feb 2016,17325.24
2016-02-29,17395.6,0.0,Feb 2016,17395.6
2016-03-01,18153.0,0.0,Mar 2016,18153.0
2016-03-02,18647.85,0.0,Mar 2016,18647.85
2016-03-03,18593.78,0.0,Mar 2016,18593.78
2016-03-04,18768.39,0.0,Mar 2016,18768.39
2016-03-08,18773.6,0.0,Mar 2016,18773.6
2016-03-09,18820.13,0.0,Mar 2016,18820.13
2016-03-10,18798.58,0.0,Mar 2016,18798.58
2016-03-11,18888.89,0.0,Mar 2016,18888.89
2016-03-14,19135.53,0.0,Mar 2016,19135.53
2016-03-15,19061.83,0.0,Mar 2016,19061.83
2016-03-16,19030.88,0.0,Mar 2016,19030.88
2016-03-17,18978.21,0.0,Mar 2016,18978.21
2016-03-18,19069.35,0.0,Mar 2016,19069.35
2016-03-21,19162.36,0.0,Mar 2016,19162.36
2016-03-22,19142.04,0.0,Mar 2016,19142.04
2016-03-23,19399.21,0.0,Mar 2016,19399.21
2016-03-28,19245.49,0.0,Mar 2016,19245.49
2016-03-29,19642.17,0.0,Mar 2016,19642.17
2016-03-30,20077.24,0.0,Mar 2016,20077.24
2016-03-31,20285.24,0.0,Mar 2016,20285.24
2016-04-01,20353.0,0.0,Apr 2016,20353.0
2016-04-04,20430.52,0.0,Apr 2016,20430.52
2016-04-05,20085.45,0.0,Apr 2016,20085.45
2016-04-06,20427.8,0.0,Apr 2016,20427.8
2016-04-07,20443.35,0.0,Apr 2016,20443.35
2016-04-08,20638.2,0.0,Apr 2016,20638.2
2016-04-11,20845.85,0.0,Apr 2016,20845.85
2016-04-12,21204.59,0.0,Apr 2016,21204.59
2016-04-13,21685.2,0.0,Apr 2016,21685.2
2016-04-18,21511.35,0.0,Apr 2016,21511.35
2016-04-20,21459.14,0.0,Apr 2016,21459.14
2016-04-21,21068.72,0.0,Apr 2016,21068.72
2016-04-22,21077.95,0.0,Apr 2016,21077.95
2016-04-25,20869.6,0.0,Apr 2016,20869.6
2016-04-26,21101.31,0.0,Apr 2016,21101.31
2016-04-27,21110.91,0.0,Apr 2016,21110.91
2016-04-28,20973.95,0.0,Apr 2016,20973.95
2016-04-29,20858.21,0.0,Apr 2016,20858.21
2016-05-02,21251.92,0.0,May 2016,21251.92
2016-05-03,21279.49,0.0,May 2016,21279.49
2016-05-04,21100.15,0.0,May 2016,21100.15
2016-05-05,21121.57,0.0,May 2016,21121.57
2016-05-06,21237.1,0.0,May 2016,21237.1
2016-05-09,21352.1,0.0,May 2016,21352.1
2016-05-10,21312.88,0.0,May 2016,21312.88
2016-05-11,21290.61,0.0,May 2016,21290.61
2016-05-12,21640.18,0.0,May 2016,21640.18
2016-05-13,21732.68,0.0,May 2016,21732.68
2016-05-16,21764.77,0.0,May 2016,21764.77
2016-05-17,21754.61,0.0,May 2016,21754.61
2016-05-18,21717.88,0.0,May 2016,21717.88
2016-05-19,21584.56,0.0,May 2016,21584.56
2016-05-20,21518.63,0.0,May 2016,21518.63
2016-05-23,21250.19,0.0,May 2016,21250.19
2016-05-24,21113.98,0.0,May 2016,21113.98
2016-05-25,20997.03,0.0,May 2016,20997.03
2016-05-26,21244.21,0.0,May 2016,21244.21
2016-05-27,21492.52,0.0,May 2016,21492.52
2016-05-30,21528.63,0.0,May 2016,21528.63
2016-05-31,21595.97,0.0,May 2016,21595.97
2016-06-01,21625.3,0.0,Jun 2016,21625.3
2016-06-02,21889.06,0.0,Jun 2016,21889.06
2016-06-03,21835.88,0.0,Jun 2016,21835.88
2016-06-06,21875.26,0.0,Jun 2016,21875.26
2016-06-07,21755.98,0.0,Jun 2016,21755.98
2016-06-08,21810.92,0.0,Jun 2016,21810.92
2016-06-09,21647.11,0.0,Jun 2016,21647.11
2016-06-10,21409.17,0.0,Jun 2016,21409.17
2016-06-13,21354.68,0.0,Jun 2016,21354.68
2016-06-14,21327.66,0.0,Jun 2016,21327.66
2016-06-15,21532.05,0.0,Jun 2016,21532.05
2016-06-16,21455.08,0.0,Jun 2016,21455.08
2016-06-17,21338.79,0.0,Jun 2016,21338.79
2016-06-20,21402.02,0.0,Jun 2016,21402.02
2016-06-21,21459.17,0.0,Jun 2016,21459.17
2016-06-22,21350.76,0.0,Jun 2016,21350.76
2016-06-23,21508.38,0.0,Jun 2016,21508.38
2016-06-24,21368.26,0.0,Jun 2016,21368.26
2016-06-27,21575.81,0.0,Jun 2016,21575.81
2016-06-28,21578.29,0.0,Jun 2016,21578.29
2016-06-29,21936.4,0.0,Jun 2016,21936.4
2016-06-30,22266.15,0.0,Jun 2016,22266.15
