Ticker,Quantity,Avg_Buy_Price,Invested_Amount,Current_Price,Current_Amount,Percent_of_Portfolio,Month,Date
KKCL.NS,1.810374,276.19,500.0,303.17,548.84,9.542,Nov 2014,2014-11-28
BALKRISIND.NS,2.416761,344.81,833.33,284.09,686.59,11.937,Nov 2014,2014-11-28
AJANTPHARM.NS,1.592412,418.65,666.67,580.86,924.96,16.082,Nov 2014,2014-11-28
ATUL.NS,0.195772,851.33,166.67,1223.96,239.62,4.166,Nov 2014,2014-11-28
ZENSARTECH.NS,5.526396,90.47,500.0,101.19,559.24,9.723,Nov 2014,2014-11-28
ENGINERSIN.NS,1.651399,100.92,166.67,84.27,139.16,2.42,Nov 2014,2014-11-28
TORNTPHARM.NS,0.946236,352.27,333.33,422.7,399.97,6.954,Nov 2014,2014-11-28
NAUKRI.NS,0.234473,710.81,166.67,931.95,218.52,3.799,Nov 2014,2014-11-28
KAJARIACER.NS,0.534827,311.63,166.67,276.59,147.93,2.572,Nov 2014,2014-11-28
ICRA.NS,0.070065,2378.74,166.67,2468.79,172.98,3.008,Nov 2014,2014-11-28
RATNAMANI.NS,1.209448,275.61,333.33,364.02,440.26,7.655,Nov 2014,2014-11-28
ASTRAL.NS,1.997605,166.87,333.33,193.82,387.18,6.732,Nov 2014,2014-11-28
VSTIND.NS,183.085719,3.64,666.67,4.85,888.19,12.913,Dec 2014,2014-12-31
WIPRO.NS,1.977316,84.29,166.67,91.41,180.74,2.628,Dec 2014,2014-12-31
KKCL.NS,1.810374,276.19,500.0,311.05,563.11,8.187,Dec 2014,2014-12-31
BALKRISIND.NS,3.015847,331.58,1000.0,276.71,834.52,12.133,Dec 2014,2014-12-31
AJANTPHARM.NS,1.8737,444.75,833.33,572.2,1072.13,15.587,Dec 2014,2014-12-31
ATUL.NS,0.195772,851.33,166.67,1328.07,260.0,3.78,Dec 2014,2014-12-31
ZENSARTECH.NS,7.157653,93.14,666.67,103.57,741.3,10.777,Dec 2014,2014-12-31
ENGINERSIN.NS,1.651399,100.92,166.67,84.54,139.61,2.03,Dec 2014,2014-12-31
TORNTPHARM.NS,0.946236,352.27,333.33,464.98,439.98,6.397,Dec 2014,2014-12-31
NAUKRI.NS,0.234473,710.81,166.67,818.43,191.9,2.79,Dec 2014,2014-12-31
KAJARIACER.NS,0.534827,311.63,166.67,274.78,146.96,2.137,Dec 2014,2014-12-31
ICRA.NS,0.070065,2378.74,166.67,2949.04,206.62,3.004,Dec 2014,2014-12-31
RATNAMANI.NS,1.668354,299.7,500.0,429.19,716.04,10.41,Dec 2014,2014-12-31
ASTRAL.NS,2.840957,176.0,500.0,174.99,497.15,7.228,Dec 2014,2014-12-31
VSTIND.NS,216.78924,3.84,833.33,4.78,1036.82,12.781,Jan 2015,2015-01-30
WIPRO.NS,1.977316,84.29,166.67,104.6,206.83,2.55,Jan 2015,2015-01-30
KKCL.NS,1.810374,276.19,500.0,306.79,555.4,6.846,Jan 2015,2015-01-30
BALKRISIND.NS,3.015847,331.58,1000.0,292.94,883.47,10.89,Jan 2015,2015-01-30
AJANTPHARM.NS,2.16115,462.72,1000.0,628.16,1357.56,16.734,Jan 2015,2015-01-30
ATUL.NS,0.195772,851.33,166.67,1236.93,242.16,2.985,Jan 2015,2015-01-30
ZENSARTECH.NS,7.157653,93.14,666.67,112.56,805.66,9.931,Jan 2015,2015-01-30
ENGINERSIN.NS,1.651399,100.92,166.67,79.46,131.22,1.618,Jan 2015,2015-01-30
TORNTPHARM.NS,1.299931,384.64,500.0,452.37,588.06,7.249,Jan 2015,2015-01-30
NAUKRI.NS,0.234473,710.81,166.67,817.52,191.69,2.363,Jan 2015,2015-01-30
KAJARIACER.NS,0.534827,311.63,166.67,337.19,180.34,2.223,Jan 2015,2015-01-30
ICRA.NS,0.070065,2378.74,166.67,3076.12,215.53,2.657,Jan 2015,2015-01-30
RATNAMANI.NS,2.056657,324.15,666.67,433.36,891.28,10.987,Jan 2015,2015-01-30
ASTRAL.NS,3.804261,175.24,666.67,169.7,645.6,7.958,Jan 2015,2015-01-30
INFY.NS,0.435092,383.06,166.67,415.56,180.81,2.229,Jan 2015,2015-01-30
VSTIND.NS,252.154633,3.97,1000.0,4.45,1122.18,12.067,Feb 2015,2015-02-27
WIPRO.NS,1.977316,84.29,166.67,112.83,223.11,2.399,Feb 2015,2015-02-27
KKCL.NS,1.810374,276.19,500.0,288.77,522.79,5.622,Feb 2015,2015-02-27
BALKRISIND.NS,3.015847,331.58,1000.0,271.63,819.2,8.809,Feb 2015,2015-02-27
AJANTPHARM.NS,2.428061,480.49,1166.67,670.31,1627.55,17.501,Feb 2015,2015-02-27
ATUL.NS,0.32718,1018.81,333.33,1245.78,407.59,4.383,Feb 2015,2015-02-27
ZENSARTECH.NS,7.157653,93.14,666.67,124.54,891.43,9.585,Feb 2015,2015-02-27
ENGINERSIN.NS,1.651399,100.92,166.67,75.97,125.46,1.349,Feb 2015,2015-02-27
TORNTPHARM.NS,1.653778,403.12,666.67,433.05,716.17,7.701,Feb 2015,2015-02-27
NAUKRI.NS,0.234473,710.81,166.67,785.9,184.27,1.981,Feb 2015,2015-02-27
KAJARIACER.NS,0.534827,311.63,166.67,376.74,201.49,2.167,Feb 2015,2015-02-27
ICRA.NS,0.070065,2378.74,166.67,3459.09,242.36,2.606,Feb 2015,2015-02-27
RATNAMANI.NS,2.419908,344.37,833.33,460.4,1114.12,11.98,Feb 2015,2015-02-27
ASTRAL.NS,3.804261,175.24,666.67,197.94,753.0,8.097,Feb 2015,2015-02-27
INFY.NS,0.435092,383.06,166.67,439.59,191.26,2.057,Feb 2015,2015-02-27
IGL.NS,2.048413,81.36,166.67,77.04,157.81,1.697,Feb 2015,2015-02-27
VSTIND.NS,297.148554,4.01,1191.77,4.01,1191.06,11.48,Mar 2015,2015-03-31
WIPRO.NS,1.977316,84.29,166.67,108.45,214.43,2.067,Mar 2015,2015-03-31
KKCL.NS,1.810374,276.19,500.0,340.92,617.19,5.949,Mar 2015,2015-03-31
BALKRISIND.NS,3.015847,331.58,1000.0,297.99,898.68,8.662,Mar 2015,2015-03-31
AJANTPHARM.NS,2.693934,504.26,1358.44,755.47,2035.18,19.616,Mar 2015,2015-03-31
ATUL.NS,0.482461,1088.39,525.11,1083.12,522.56,5.037,Mar 2015,2015-03-31
ZENSARTECH.NS,7.157653,93.14,666.67,110.95,794.18,7.655,Mar 2015,2015-03-31
ENGINERSIN.NS,1.651399,100.92,166.67,71.93,118.78,1.145,Mar 2015,2015-03-31
TORNTPHARM.NS,2.09014,410.71,858.44,480.98,1005.31,9.69,Mar 2015,2015-03-31
NAUKRI.NS,0.234473,710.81,166.67,808.33,189.53,1.827,Mar 2015,2015-03-31
KAJARIACER.NS,0.534827,311.63,166.67,374.1,200.08,1.928,Mar 2015,2015-03-31
ICRA.NS,0.070065,2378.74,166.67,3670.63,257.18,2.479,Mar 2015,2015-03-31
RATNAMANI.NS,2.839666,361.0,1025.11,425.1,1207.16,11.635,Mar 2015,2015-03-31
ASTRAL.NS,3.804261,175.24,666.67,199.11,757.48,7.301,Mar 2015,2015-03-31
INFY.NS,0.435092,383.06,166.67,430.39,187.26,1.805,Mar 2015,2015-03-31
BERGEPAINT.NS,1.527107,125.58,191.77,117.18,178.95,1.725,Mar 2015,2015-03-31
VSTIND.NS,339.135016,4.01,1358.44,4.14,1402.35,11.967,Apr 2015,2015-04-30
WIPRO.NS,1.977316,84.29,166.67,92.88,183.66,1.567,Apr 2015,2015-04-30
KKCL.NS,2.300044,289.85,666.67,356.89,820.87,7.005,Apr 2015,2015-04-30
BALKRISIND.NS,3.015847,331.58,1000.0,356.29,1074.53,9.169,Apr 2015,2015-04-30
AJANTPHARM.NS,2.915575,523.09,1525.11,776.37,2263.56,19.316,Apr 2015,2015-04-30
ATUL.NS,0.633528,1091.94,691.77,1108.05,701.98,5.99,Apr 2015,2015-04-30
ZENSARTECH.NS,7.157653,93.14,666.67,120.52,862.65,7.361,Apr 2015,2015-04-30
ENGINERSIN.NS,1.651399,100.92,166.67,68.35,112.87,0.963,Apr 2015,2015-04-30
TORNTPHARM.NS,2.425961,422.56,1025.11,498.93,1210.39,10.329,Apr 2015,2015-04-30
NAUKRI.NS,0.234473,710.81,166.67,740.14,173.54,1.481,Apr 2015,2015-04-30
KAJARIACER.NS,0.534827,311.63,166.67,356.93,190.9,1.629,Apr 2015,2015-04-30
ICRA.NS,0.070065,2378.74,166.67,4018.63,281.57,2.403,Apr 2015,2015-04-30
RATNAMANI.NS,3.22822,369.17,1191.77,417.84,1348.87,11.511,Apr 2015,2015-04-30
ASTRAL.NS,3.804261,175.24,666.67,196.16,746.23,6.368,Apr 2015,2015-04-30
INFY.NS,0.435092,383.06,166.67,376.82,163.95,1.399,Apr 2015,2015-04-30
BERGEPAINT.NS,1.527107,125.58,191.77,118.31,180.67,1.542,Apr 2015,2015-04-30
VSTIND.NS,339.135016,4.01,1358.44,4.25,1440.72,10.985,May 2015,2015-05-29
WIPRO.NS,1.977316,84.29,166.67,96.87,191.53,1.46,May 2015,2015-05-29
KKCL.NS,2.300044,289.85,666.67,320.48,737.12,5.62,May 2015,2015-05-29
BALKRISIND.NS,3.015847,331.58,1000.0,334.92,1010.08,7.701,May 2015,2015-05-29
AJANTPHARM.NS,3.183689,547.72,1743.76,971.01,3091.41,23.571,May 2015,2015-05-29
ATUL.NS,0.633528,1091.94,691.77,1120.72,710.01,5.414,May 2015,2015-05-29
ZENSARTECH.NS,7.157653,93.14,666.67,133.56,955.95,7.289,May 2015,2015-05-29
TORNTPHARM.NS,2.875519,432.53,1243.76,500.14,1438.15,10.965,May 2015,2015-05-29
NAUKRI.NS,0.234473,710.81,166.67,786.0,184.3,1.405,May 2015,2015-05-29
KAJARIACER.NS,0.534827,311.63,166.67,392.13,209.72,1.599,May 2015,2015-05-29
ICRA.NS,0.123778,3112.99,385.32,3854.11,477.05,3.637,May 2015,2015-05-29
RATNAMANI.NS,3.22822,369.17,1191.77,364.64,1177.13,8.975,May 2015,2015-05-29
ASTRAL.NS,3.804261,175.24,666.67,171.21,651.35,4.966,May 2015,2015-05-29
INFY.NS,0.435092,383.06,166.67,392.52,170.78,1.302,May 2015,2015-05-29
ADANIPORTS.NS,0.663633,329.48,218.65,308.3,204.59,1.56,May 2015,2015-05-29
CENTURYPLY.NS,1.095364,199.62,218.65,199.19,218.18,1.664,May 2015,2015-05-29
BRITANNIA.NS,0.220967,989.53,218.65,1119.93,247.47,1.887,May 2015,2015-05-29
VSTIND.NS,425.082243,4.05,1719.81,4.16,1768.1,12.696,Jun 2015,2015-06-30
WIPRO.NS,1.977316,84.29,166.67,94.28,186.42,1.339,Jun 2015,2015-06-30
KKCL.NS,2.300044,289.85,666.67,345.36,794.34,5.704,Jun 2015,2015-06-30
BALKRISIND.NS,0.599085,278.2,166.67,327.44,196.16,1.408,Jun 2015,2015-06-30
AJANTPHARM.NS,3.183689,547.72,1743.76,968.2,3082.45,22.133,Jun 2015,2015-06-30
ATUL.NS,0.633528,1091.94,691.77,1152.09,729.88,5.241,Jun 2015,2015-06-30
ZENSARTECH.NS,9.911447,103.72,1028.04,113.52,1125.12,8.079,Jun 2015,2015-06-30
TORNTPHARM.NS,3.587489,447.43,1605.13,545.61,1957.36,14.054,Jun 2015,2015-06-30
NAUKRI.NS,0.234473,710.81,166.67,821.95,192.72,1.384,Jun 2015,2015-06-30
KAJARIACER.NS,0.534827,311.63,166.67,337.97,180.76,1.298,Jun 2015,2015-06-30
ICRA.NS,0.123778,3112.99,385.32,3893.29,481.9,3.46,Jun 2015,2015-06-30
RATNAMANI.NS,4.234983,366.74,1553.15,339.86,1439.31,10.335,Jun 2015,2015-06-30
ASTRAL.NS,3.804261,175.24,666.67,172.75,657.18,4.719,Jun 2015,2015-06-30
INFY.NS,0.435092,383.06,166.67,387.75,168.71,1.211,Jun 2015,2015-06-30
CENTURYPLY.NS,0.11889,199.62,23.73,186.77,22.21,0.159,Jun 2015,2015-06-30
BRITANNIA.NS,0.220967,989.53,218.65,1215.98,268.69,1.929,Jun 2015,2015-06-30
BERGEPAINT.NS,3.072026,117.63,361.37,109.71,337.05,2.42,Jun 2015,2015-06-30
VINATIORGA.NS,1.355119,266.67,361.37,249.88,338.62,2.431,Jun 2015,2015-06-30
VSTIND.NS,448.098292,4.05,1816.56,4.44,1989.28,13.203,Jul 2015,2015-07-31
WIPRO.NS,1.977316,84.29,166.67,100.75,199.22,1.322,Jul 2015,2015-07-31
KKCL.NS,2.300044,289.85,666.67,357.03,821.19,5.45,Jul 2015,2015-07-31
BALKRISIND.NS,0.599085,278.2,166.67,313.19,187.63,1.245,Jul 2015,2015-07-31
AJANTPHARM.NS,2.767836,569.79,1577.1,965.05,2671.11,17.729,Jul 2015,2015-07-31
ATUL.NS,0.633528,1091.94,691.77,1224.72,775.9,5.15,Jul 2015,2015-07-31
ZENSARTECH.NS,10.744963,104.68,1124.79,166.39,1787.91,11.867,Jul 2015,2015-07-31
TORNTPHARM.NS,3.761934,452.4,1701.88,604.38,2273.64,15.091,Jul 2015,2015-07-31
NAUKRI.NS,0.234473,710.81,166.67,803.23,188.34,1.25,Jul 2015,2015-07-31
KAJARIACER.NS,0.534827,311.63,166.67,345.71,184.9,1.227,Jul 2015,2015-07-31
ICRA.NS,0.123778,3112.99,385.32,3991.81,494.1,3.279,Jul 2015,2015-07-31
RATNAMANI.NS,4.510618,365.78,1649.89,352.54,1590.19,10.554,Jul 2015,2015-07-31
ASTRAL.NS,2.862925,174.65,500.0,165.26,473.12,3.14,Jul 2015,2015-07-31
INFY.NS,0.681338,386.61,263.41,424.26,289.07,1.919,Jul 2015,2015-07-31
BRITANNIA.NS,0.220967,989.53,218.65,1395.65,308.39,2.047,Jul 2015,2015-07-31
BERGEPAINT.NS,3.072026,117.63,361.37,122.75,377.09,2.503,Jul 2015,2015-07-31
VINATIORGA.NS,1.355119,266.67,361.37,264.42,358.32,2.378,Jul 2015,2015-07-31
BAJFINANCE.NS,0.181299,533.63,96.75,536.75,97.31,0.646,Jul 2015,2015-07-31
VSTIND.NS,448.098292,4.05,1816.56,6.8,3045.44,18.947,Aug 2015,2015-08-31
WIPRO.NS,1.977316,84.29,166.67,101.1,199.9,1.244,Aug 2015,2015-08-31
KKCL.NS,2.300044,289.85,666.67,360.97,830.25,5.165,Aug 2015,2015-08-31
BALKRISIND.NS,0.599085,278.2,166.67,295.64,177.11,1.102,Aug 2015,2015-08-31
AJANTPHARM.NS,2.36305,596.87,1410.43,925.5,2187.0,13.606,Aug 2015,2015-08-31
ATUL.NS,0.633528,1091.94,691.77,1304.06,826.16,5.14,Aug 2015,2015-08-31
ZENSARTECH.NS,11.111027,106.85,1187.22,145.69,1618.8,10.071,Aug 2015,2015-08-31
TORNTPHARM.NS,3.761934,452.4,1701.88,673.7,2534.42,15.768,Aug 2015,2015-08-31
NAUKRI.NS,0.234473,710.81,166.67,723.55,169.65,1.055,Aug 2015,2015-08-31
KAJARIACER.NS,0.534827,311.63,166.67,320.28,171.29,1.066,Aug 2015,2015-08-31
ICRA.NS,0.123778,3112.99,385.32,3666.41,453.82,2.823,Aug 2015,2015-08-31
RATNAMANI.NS,4.510618,365.78,1649.89,370.85,1672.78,10.407,Aug 2015,2015-08-31
ASTRAL.NS,2.862925,174.65,500.0,192.18,550.21,3.423,Aug 2015,2015-08-31
INFY.NS,0.681338,386.61,263.41,431.1,293.72,1.827,Aug 2015,2015-08-31
BRITANNIA.NS,0.220967,989.53,218.65,1296.65,286.52,1.783,Aug 2015,2015-08-31
BERGEPAINT.NS,3.072026,117.63,361.37,119.71,367.74,2.288,Aug 2015,2015-08-31
VINATIORGA.NS,1.594926,265.72,423.81,234.42,373.88,2.326,Aug 2015,2015-08-31
BAJFINANCE.NS,0.294124,541.22,159.18,489.02,143.83,0.895,Aug 2015,2015-08-31
IGL.NS,0.728987,85.65,62.44,83.72,61.03,0.38,Aug 2015,2015-08-31
JUBLFOOD.NS,0.340395,183.43,62.44,163.17,55.54,0.346,Aug 2015,2015-08-31
LICHSGFIN.NS,0.148155,421.44,62.44,368.45,54.59,0.34,Aug 2015,2015-08-31
VSTIND.NS,481.37229,4.23,2038.41,7.3,3512.96,21.476,Sep 2015,2015-09-30
WIPRO.NS,1.977316,84.29,166.67,105.7,209.01,1.278,Sep 2015,2015-09-30
KKCL.NS,2.300044,289.85,666.67,350.99,807.29,4.935,Sep 2015,2015-09-30
BALKRISIND.NS,0.599085,278.2,166.67,308.7,184.94,1.131,Sep 2015,2015-09-30
AJANTPHARM.NS,1.946536,638.96,1243.76,913.13,1777.43,10.866,Sep 2015,2015-09-30
ATUL.NS,0.633528,1091.94,691.77,1499.4,949.91,5.807,Sep 2015,2015-09-30
ZENSARTECH.NS,12.678549,111.14,1409.08,140.73,1784.24,10.907,Sep 2015,2015-09-30
TORNTPHARM.NS,3.273762,468.95,1535.21,629.79,2061.77,12.604,Sep 2015,2015-09-30
KAJARIACER.NS,0.534827,311.63,166.67,371.94,198.93,1.216,Sep 2015,2015-09-30
RATNAMANI.NS,5.121682,365.46,1871.75,384.22,1967.83,12.03,Sep 2015,2015-09-30
ASTRAL.NS,2.862925,174.65,500.0,188.69,540.21,3.302,Sep 2015,2015-09-30
INFY.NS,0.681338,386.61,263.41,457.7,311.85,1.906,Sep 2015,2015-09-30
BRITANNIA.NS,0.220967,989.53,218.65,1363.94,301.39,1.842,Sep 2015,2015-09-30
BERGEPAINT.NS,3.072026,117.63,361.37,123.73,380.12,2.324,Sep 2015,2015-09-30
VINATIORGA.NS,1.594926,265.72,423.81,218.22,348.04,2.128,Sep 2015,2015-09-30
BAJFINANCE.NS,0.755712,504.21,381.04,499.74,377.66,2.309,Sep 2015,2015-09-30
IGL.NS,3.387483,83.92,284.29,84.81,287.28,1.756,Sep 2015,2015-09-30
JUBLFOOD.NS,0.340395,183.43,62.44,156.73,53.35,0.326,Sep 2015,2015-09-30
LICHSGFIN.NS,0.776216,366.25,284.29,391.37,303.79,1.857,Sep 2015,2015-09-30
VSTIND.NS,488.210519,4.28,2087.74,7.29,3559.75,20.949,Oct 2015,2015-10-30
WIPRO.NS,1.977316,84.29,166.67,101.28,200.27,1.179,Oct 2015,2015-10-30
KKCL.NS,2.300044,289.85,666.67,343.26,789.51,4.646,Oct 2015,2015-10-30
BALKRISIND.NS,0.599085,278.2,166.67,300.69,180.14,1.06,Oct 2015,2015-10-30
AJANTPHARM.NS,1.946536,638.96,1243.76,956.11,1861.1,10.952,Oct 2015,2015-10-30
ATUL.NS,0.633528,1091.94,691.77,1610.01,1019.99,6.003,Oct 2015,2015-10-30
ZENSARTECH.NS,13.021285,112.0,1458.4,167.77,2184.59,12.856,Oct 2015,2015-10-30
TORNTPHARM.NS,2.815697,486.04,1368.55,646.1,1819.21,10.706,Oct 2015,2015-10-30
KAJARIACER.NS,0.534827,311.63,166.67,423.01,226.24,1.331,Oct 2015,2015-10-30
RATNAMANI.NS,5.247047,366.12,1921.07,400.54,2101.65,12.368,Oct 2015,2015-10-30
ASTRAL.NS,2.862925,174.65,500.0,184.35,527.79,3.106,Oct 2015,2015-10-30
INFY.NS,0.788086,396.83,312.74,451.38,355.73,2.093,Oct 2015,2015-10-30
BRITANNIA.NS,0.220967,989.53,218.65,1430.28,316.04,1.86,Oct 2015,2015-10-30
BERGEPAINT.NS,3.072026,117.63,361.37,124.89,383.66,2.258,Oct 2015,2015-10-30
VINATIORGA.NS,1.594926,265.72,423.81,205.85,328.32,1.932,Oct 2015,2015-10-30
BAJFINANCE.NS,0.854874,503.42,430.36,508.61,434.8,2.559,Oct 2015,2015-10-30
IGL.NS,3.387483,83.92,284.29,86.86,294.23,1.732,Oct 2015,2015-10-30
JUBLFOOD.NS,0.340395,183.43,62.44,143.34,48.79,0.287,Oct 2015,2015-10-30
LICHSGFIN.NS,0.904305,368.92,333.62,399.06,360.87,2.124,Oct 2015,2015-10-30
VSTIND.NS,519.223484,4.46,2315.56,7.69,3990.38,23.842,Nov 2015,2015-11-30
WIPRO.NS,1.977316,84.29,166.67,100.77,199.26,1.191,Nov 2015,2015-11-30
BALKRISIND.NS,0.599085,278.2,166.67,305.96,183.3,1.095,Nov 2015,2015-11-30
AJANTPHARM.NS,1.591277,676.87,1077.1,818.28,1302.11,7.78,Nov 2015,2015-11-30
ATUL.NS,0.633528,1091.94,691.77,1580.85,1001.51,5.984,Nov 2015,2015-11-30
ZENSARTECH.NS,14.347211,117.53,1686.22,190.03,2726.42,16.29,Nov 2015,2015-11-30
TORNTPHARM.NS,3.169366,503.69,1596.37,602.43,1909.33,11.408,Nov 2015,2015-11-30
KAJARIACER.NS,0.534827,311.63,166.67,441.57,236.16,1.411,Nov 2015,2015-11-30
RATNAMANI.NS,5.820932,369.17,2148.89,354.56,2063.9,12.332,Nov 2015,2015-11-30
ASTRAL.NS,0.963304,173.02,166.67,184.4,177.63,1.061,Nov 2015,2015-11-30
INFY.NS,0.788086,396.83,312.74,432.48,340.83,2.036,Nov 2015,2015-11-30
BRITANNIA.NS,0.220967,989.53,218.65,1292.24,285.54,1.706,Nov 2015,2015-11-30
BERGEPAINT.NS,3.072026,117.63,361.37,123.99,380.89,2.276,Nov 2015,2015-11-30
VINATIORGA.NS,1.594926,265.72,423.81,188.12,300.03,1.793,Nov 2015,2015-11-30
BAJFINANCE.NS,1.302731,505.23,658.18,539.64,703.01,4.2,Nov 2015,2015-11-30
IGL.NS,3.387483,83.92,284.29,85.96,291.2,1.74,Nov 2015,2015-11-30
JUBLFOOD.NS,0.340395,183.43,62.44,150.85,51.35,0.307,Nov 2015,2015-11-30
LICHSGFIN.NS,0.904305,368.92,333.62,403.1,364.52,2.178,Nov 2015,2015-11-30
ECLERX.NS,0.254408,895.49,227.82,901.52,229.35,1.37,Nov 2015,2015-11-30
VSTIND.NS,524.226363,4.49,2354.09,7.72,4049.1,23.87,Dec 2015,2015-12-31
WIPRO.NS,1.977316,84.29,166.67,98.99,195.74,1.154,Dec 2015,2015-12-31
BALKRISIND.NS,0.599085,278.2,166.67,298.29,178.7,1.053,Dec 2015,2015-12-31
AJANTPHARM.NS,1.309988,694.99,910.43,821.8,1076.55,6.346,Dec 2015,2015-12-31
ATUL.NS,0.633528,1091.94,691.77,1553.62,984.26,5.802,Dec 2015,2015-12-31
ZENSARTECH.NS,14.557278,118.48,1724.75,189.76,2762.41,16.285,Dec 2015,2015-12-31
TORNTPHARM.NS,3.169366,503.69,1596.37,608.57,1928.79,11.37,Dec 2015,2015-12-31
KAJARIACER.NS,0.62188,329.96,205.19,458.17,284.93,1.68,Dec 2015,2015-12-31
RATNAMANI.NS,5.820932,369.17,2148.89,340.27,1980.69,11.676,Dec 2015,2015-12-31
ASTRAL.NS,0.963304,173.02,166.67,194.63,187.49,1.105,Dec 2015,2015-12-31
INFY.NS,0.788086,396.83,312.74,439.43,346.31,2.042,Dec 2015,2015-12-31
BRITANNIA.NS,0.220967,989.53,218.65,1312.73,290.07,1.71,Dec 2015,2015-12-31
BERGEPAINT.NS,3.072026,117.63,361.37,151.45,465.26,2.743,Dec 2015,2015-12-31
VINATIORGA.NS,1.594926,265.72,423.81,224.45,357.98,2.11,Dec 2015,2015-12-31
BAJFINANCE.NS,1.373325,507.32,696.71,585.31,803.83,4.739,Dec 2015,2015-12-31
IGL.NS,3.83917,84.09,322.82,93.96,360.74,2.127,Dec 2015,2015-12-31
JUBLFOOD.NS,0.340395,183.43,62.44,145.23,49.43,0.291,Dec 2015,2015-12-31
